og	gos
COG0741	GO:0016020,GO:0044464,GO:0005623,GO:0042597
COG1208	GO:0008152,GO:0009058,GO:0044238,GO:0071704,GO:0009987,GO:0044237,GO:0043170,GO:0044260,GO:0046483,GO:0006807,GO:1901360,GO:0006139,GO:0006725,GO:0034641,GO:1901576,GO:0044249,GO:0005975,GO:0090304,GO:0016070,GO:0009059,GO:0034645
COG3133	GO:0016020,GO:0019867
COG2805	GO:0044464,GO:0005623,GO:0005622
COG4972	NA
ENOG41127SE	GO:0016020
COG1220	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0043234,GO:0032991,GO:0009376,GO:0044444
COG4783	GO:0016020
COG2208	GO:0016020,GO:0016021,GO:0044425,GO:0031224
ENOG410XPU8	GO:0016020,GO:0044425,GO:0016021,GO:0031224
COG4969	GO:0044464,GO:0005623,GO:0009289,GO:0042995,GO:0043234,GO:0032991,GO:0015627
COG1143	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0005622,GO:0044424
COG1902	GO:0008152,GO:0055114,GO:0044710
COG2871	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0005618,GO:0016021,GO:0030312,GO:0009276,GO:0030313,GO:0009274,GO:0044425,GO:0031975,GO:0031224
COG3043	GO:0044464,GO:0005623,GO:0042597
COG0253	GO:0044464,GO:0005623,GO:0005737,GO:0005622,GO:0044424
COG0284	GO:0008152,GO:0009987,GO:1901360,GO:0046483,GO:0044281,GO:0006807,GO:0044710,GO:0034641,GO:0006139,GO:0006725,GO:0055086,GO:0071704,GO:0044238,GO:0044237,GO:1901564,GO:0072527,GO:1901362,GO:1901566,GO:1901576,GO:0018130,GO:0044271,GO:0044249,GO:0072528,GO:0009058,GO:0006206,GO:0009112,GO:0019856,GO:0046112,GO:0006207,GO:0006221,GO:0009165,GO:0019637,GO:0019438,GO:0034654,GO:0090407,GO:1901293,GO:0009117,GO:0006753,GO:0006220,GO:0006796,GO:0006793,GO:0009116,GO:1901135,GO:1901657,GO:0009218,GO:0009260,GO:0046390,GO:0009259,GO:0006222,GO:1901137,GO:0019693,GO:0009220,GO:0009163,GO:0009161,GO:0046134,GO:0046131,GO:0009174,GO:0009173,GO:0042455,GO:0046132,GO:0009156,GO:0006213,GO:0009129,GO:0009123,GO:0009124,GO:0009130,GO:0046049,GO:0009119,GO:1901659,GO:0044205
COG2233	GO:0016020,GO:0044425,GO:0031224,GO:0016021
COG3717	GO:0071704,GO:0044238,GO:1901575,GO:0005975,GO:0005976,GO:0010393,GO:0016052,GO:0000272,GO:0045488,GO:0008152,GO:0045490,GO:0043170,GO:0009056,GO:0009057
COG4154	GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
COG0733	GO:0016020,GO:0016021,GO:0044425,GO:0031224,GO:0044464,GO:0005623,GO:0005886,GO:0071944,GO:0044459,GO:0031226,GO:0005887
COG0692	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG0823	GO:0044464,GO:0005623,GO:0042597
COG2820	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG2986	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG0054	GO:0044464,GO:0005623,GO:0009349,GO:0043234,GO:0032991
COG1528	GO:0065007,GO:0044699,GO:0009987,GO:0044763,GO:0055072,GO:0055076,GO:0055065,GO:0048878,GO:0065008,GO:0050801,GO:0055080,GO:0042592,GO:0006879,GO:0046916,GO:0006875,GO:0006873,GO:0030003,GO:0055082,GO:0019725,GO:0055114,GO:0008152,GO:0044710,GO:0051179,GO:0006810,GO:0051234,GO:0044765,GO:0006826,GO:0006812,GO:0006811,GO:0000041,GO:0030001
COG0444	GO:0016020
COG0214	GO:0008152,GO:0009987,GO:0071704,GO:0044237,GO:1901576,GO:0044249,GO:0009058,GO:0051186,GO:0019637,GO:0051188,GO:0042822,GO:0042823,GO:0090407,GO:0006732,GO:0009108,GO:0006796,GO:0006793,GO:0006807,GO:0044281,GO:0044710,GO:1901564,GO:1901360,GO:0046483,GO:0034641,GO:0006767,GO:0006766,GO:0006725,GO:0044283,GO:1901362,GO:0044711,GO:1901566,GO:0018130,GO:0044271,GO:0042364,GO:0009110,GO:0019438
COG0685	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0044444,GO:0005829
COG3340	GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
COG1866	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG0859	GO:0008152,GO:0009987,GO:0044237,GO:0044710,GO:0009103,GO:1901576,GO:0044249,GO:0071704,GO:0009058,GO:0044238,GO:0016051,GO:0043170,GO:0044264,GO:0044262,GO:0044260,GO:0006629,GO:0044723,GO:0008653,GO:0034645,GO:0034637,GO:0044255,GO:1901137,GO:1901135,GO:0033692,GO:0000271,GO:0009059,GO:0008610,GO:0005975,GO:0005976
COG0041	GO:0008152,GO:0006164,GO:0009987,GO:0044710,GO:1901564,GO:0034641,GO:0006807,GO:0071704,GO:0044237,GO:0044281,GO:1901360,GO:0046483,GO:0006139,GO:0006725,GO:0055086,GO:0072521,GO:0044238,GO:1901566,GO:1901576,GO:0044271,GO:0044249,GO:0009058,GO:1901362,GO:0019637,GO:0019438,GO:0018130,GO:0034654,GO:0090407,GO:1901293,GO:0006753,GO:0072522,GO:0006796,GO:0006793,GO:0009165,GO:0006163,GO:0009117,GO:0009167,GO:0009161,GO:0009259,GO:0009124,GO:0009156,GO:0009152,GO:0009150,GO:0009260,GO:0046390,GO:0009123,GO:0009126,GO:0009127,GO:1901137,GO:1901135,GO:0019693,GO:0009168,GO:0006189,GO:0006188,GO:0046040
COG0423	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005739,GO:0043229,GO:0043227,GO:0043226,GO:0043231,GO:0044444
COG5126	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737,GO:0043226,GO:0043229,GO:0044444,GO:0044422,GO:0043232,GO:0043228
COG1664	NA
COG3056	NA
COG0848	GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG1952	GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
ENOG410XUCS	GO:0044464,GO:0005623,GO:0043234,GO:0032991,GO:0015627
COG4657	GO:0016020,GO:0016021,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0044425,GO:0031224
COG3534	GO:0005975,GO:0071704,GO:0008152,GO:0044238,GO:0044723,GO:0019321,GO:0019566,GO:0005996,GO:0046373
ENOG410XNNV	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0019867,GO:0031975,GO:0044462,GO:0030312,GO:0030313,GO:0005886,GO:0009279
COG3052	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG0034	GO:0008152,GO:0009987,GO:0044281,GO:0044710,GO:1901564,GO:0006807,GO:0071704,GO:0044238,GO:0044237,GO:1901360,GO:0046483,GO:0034641,GO:0006139,GO:0006725,GO:0055086,GO:1901135,GO:1901576,GO:0044249,GO:0009058,GO:1901362,GO:0019438,GO:0018130,GO:0044271,GO:1901566,GO:0072521,GO:0072522,GO:0009112,GO:0006144,GO:0042440,GO:0046148,GO:0046112,GO:0009113,GO:0009116,GO:1901657,GO:0006164,GO:0019637,GO:0034654,GO:0090407,GO:1901293,GO:0006753,GO:0006796,GO:0006793,GO:0009165,GO:0006163,GO:0009117,GO:0009167,GO:0009161,GO:0009168,GO:0009156,GO:0009123,GO:0009126,GO:0009127,GO:0009124,GO:0019693,GO:0009259,GO:0009152,GO:0009150,GO:0009260,GO:0046390,GO:1901137,GO:0006189,GO:0006188,GO:0046040
COG0158	GO:0044464,GO:0005623,GO:0005622,GO:0005737,GO:0044424
COG0687	GO:0044464,GO:0005623,GO:0042597
COG0045	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG0199	GO:0005622,GO:0044464,GO:0005623,GO:0043229,GO:0043226,GO:0044424,GO:0005737,GO:0044444,GO:0005840,GO:0030529,GO:0043228,GO:0032991,GO:0043232,GO:0044446,GO:0044422,GO:0015935,GO:0044391
COG0114	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0044444,GO:0045239,GO:0043234,GO:0032991
COG1879	GO:0006810,GO:0051234,GO:0051179,GO:0044699,GO:0008643,GO:0071702,GO:0044765,GO:0015749
COG2141	GO:0008152,GO:0044710,GO:0055114
COG3288	GO:0016020,GO:0044425,GO:0031224,GO:0016021
COG0846	GO:0044464,GO:0005623,GO:0044424,GO:0005622,GO:0005737,GO:0043229,GO:0043226,GO:0043231,GO:0043227,GO:0044422,GO:0044446,GO:0044444,GO:0005739,GO:0031974,GO:0043233,GO:0070013
ENOG4111S9D	GO:0005634,GO:0043229,GO:0043226,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0043227,GO:0005737,GO:0043231,GO:0044444,GO:0005773,GO:0005776,GO:0005829,GO:0031974,GO:0016605,GO:0016604,GO:0031982,GO:0031981,GO:0031410,GO:0005654,GO:0044451,GO:0043233,GO:0044446,GO:0070013,GO:0044428,GO:0044422
COG3713	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0031975,GO:0044462,GO:0019867,GO:0030312,GO:0030313,GO:0009279,GO:0044425,GO:0016021,GO:0031224
COG1527	GO:0016020,GO:0044425,GO:0043234,GO:0032991,GO:0016469,GO:0033177,GO:0033176,GO:0033179,GO:0044464,GO:0005623,GO:0043229,GO:0043227,GO:0043226,GO:0043231,GO:0005622,GO:0044424,GO:0005737,GO:0044444,GO:0044446,GO:0031090,GO:0044422,GO:0005773,GO:0005774,GO:0044437,GO:0005768,GO:0005769
COG3048	GO:0006807,GO:0009987,GO:0008152,GO:0019752,GO:0044281,GO:0044710,GO:0006520,GO:0071704,GO:0043436,GO:0044238,GO:1901564,GO:0006082,GO:0044237,GO:1901605,GO:0046416
COG2301	GO:0044464,GO:0005623,GO:0005737,GO:0005622,GO:0044424,GO:0044444,GO:0009346,GO:0043234,GO:0032991
ENOG410XPZP	GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG0132	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG0156	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737,GO:0044444,GO:0043229,GO:0043226,GO:0043227,GO:0043231,GO:0044446,GO:0044422
COG0245	GO:0008152,GO:0044710,GO:1901576,GO:0044249,GO:0009987,GO:0071704,GO:0009058,GO:0044237,GO:0006629,GO:0006720,GO:0044255,GO:0008299,GO:0008610,GO:0044238,GO:0016114,GO:0006721,GO:0044281,GO:0043436,GO:0006082,GO:0019752,GO:0032787,GO:0046490,GO:0019637,GO:0090407,GO:0008654,GO:0006644,GO:0006081,GO:1901135,GO:0019288,GO:0006090,GO:0019682,GO:0009240,GO:0006796,GO:0006793
ENOG411027Z	GO:0016020,GO:0019867
COG2913	GO:0016020,GO:0019867,GO:0044464,GO:0005623,GO:0071944,GO:0031975,GO:0044462,GO:0030312,GO:0030313,GO:0009279,GO:0005886,GO:0044425,GO:0016021,GO:0031224
COG1274	GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
COG3096	GO:0009295,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG5245	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0043229,GO:0043226,GO:0044422,GO:0044446,GO:0005856,GO:0043232,GO:0043228,GO:0043234,GO:0032991,GO:0044430,GO:0015630,GO:0005875,GO:0030286,GO:0043231,GO:0043227,GO:0042995,GO:0044463,GO:0005930,GO:0005858,GO:0044447,GO:0005737,GO:0044444,GO:0005929
COG3262	GO:0071944,GO:0016020,GO:0044464,GO:0005623,GO:0005886
COG0786	GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG1003	GO:0006546,GO:0044710,GO:0008152,GO:0055114,GO:0006544,GO:0044281,GO:0009987,GO:0044237,GO:0006520,GO:0019752,GO:0009063,GO:0006807,GO:0044282,GO:0009069,GO:0044712,GO:0071704,GO:1901605,GO:1901606,GO:1901575,GO:0043436,GO:0009056,GO:0009071,GO:0044248,GO:0044238,GO:1901564,GO:1901565,GO:0006082,GO:0046395,GO:0016054,GO:0019464
COG3855	GO:0044238,GO:0019319,GO:0005975,GO:1901576,GO:0016311,GO:0005996,GO:0009987,GO:0019318,GO:0009058,GO:0044237,GO:0016051,GO:0046364,GO:0071704,GO:0006796,GO:0008152,GO:0006793,GO:0044723,GO:0006006,GO:0006094
COG1477	GO:0044464,GO:0005623,GO:0042597
COG2376	GO:0009987,GO:0006071,GO:0008152,GO:0016310,GO:0044237,GO:0006796,GO:0006793,GO:0044281,GO:0044710,GO:0071704,GO:0044238,GO:0005975,GO:0044262,GO:0019400,GO:1901615,GO:0019751,GO:0006066
COG1410	GO:0005622,GO:0044464,GO:0005623
COG1129	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886
COG0567	GO:0008152,GO:0055114,GO:0044710,GO:0009987,GO:0006091,GO:0044237,GO:0044238,GO:0009060,GO:0045333,GO:0015980,GO:0006099,GO:0071704,GO:1901575,GO:0009056,GO:0016052,GO:0019320,GO:0019318,GO:0044723,GO:0044724,GO:0005996,GO:0006006,GO:0006007,GO:0046365,GO:0006096,GO:0005975
COG2853	GO:0016020
ENOG410XTGN	GO:0016020
COG4796	GO:0016020,GO:0019867,GO:0044464,GO:0071944,GO:0005623,GO:0031975,GO:0044462,GO:0030313,GO:0030312,GO:0009279
COG0074	GO:0044464,GO:0005623,GO:0005737,GO:0005622,GO:0044424
COG1062	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG1168	GO:0008152,GO:0009058
COG2049	GO:0008152
COG1082	GO:0008152,GO:0071704,GO:0009987,GO:0044237,GO:0044238,GO:1901360,GO:0006807,GO:0006725,GO:0046483,GO:0034641,GO:0006139,GO:0043170,GO:0090304,GO:0090305,GO:0044710
COG3412	GO:0016021,GO:0016020,GO:0044425,GO:0031224,GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
ENOG410ZS3T	GO:0006810,GO:0051234,GO:0051179,GO:0008643,GO:0044765,GO:0071702,GO:0044699
COG3470	NA
COG0243	GO:0044464,GO:0005623,GO:0042597,GO:0005622,GO:0005737,GO:0044424
COG0851	GO:0051726,GO:1901891,GO:0010564,GO:0050794,GO:0051302,GO:0044087,GO:0065007,GO:0032955,GO:0032954,GO:0032465,GO:0051128,GO:0050789,GO:0044699,GO:0009987,GO:0044763,GO:0051301,GO:0007049
COG0677	GO:0008152,GO:0044710,GO:0055114
COG3962	GO:0008152,GO:0044710,GO:0046174,GO:0019751,GO:0044281,GO:0044282,GO:0044712,GO:0044262,GO:0071704,GO:0009987,GO:0019310,GO:0046164,GO:1901575,GO:0044723,GO:0009056,GO:0044724,GO:0044275,GO:0044238,GO:0005975,GO:0016052,GO:0044237,GO:0006066,GO:0006020,GO:1901616,GO:1901615,GO:0055114
COG4211	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0016021,GO:0044425,GO:0031224
COG0716	GO:0055114,GO:0008152,GO:0044710,GO:0009987,GO:0044237,GO:0022900,GO:0006091
COG2609	GO:0008152,GO:0044710,GO:0055114
COG2932	GO:0016021,GO:0016020,GO:0044425,GO:0031224
COG3109	GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
COG0811	GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG4452	NA
COG1995	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG0793	GO:0008152,GO:0071704,GO:0044238,GO:0019538,GO:0043170,GO:0006508
COG4797	GO:0008152,GO:0032259
COG2066	GO:0008152,GO:0006541,GO:0009987,GO:0044237,GO:0006807,GO:0044281,GO:0044710,GO:0043436,GO:1901564,GO:0044238,GO:0006082,GO:0019752,GO:0006520,GO:0071704,GO:0009064,GO:1901605,GO:0065007,GO:0050789
COG3221	GO:0005623,GO:0044464,GO:0042597,GO:0071944,GO:0044462,GO:0030313,GO:0031975,GO:0030288,GO:0030312
COG1857	NA
COG2003	GO:0008152,GO:0009987,GO:0090304,GO:0034641,GO:0006807,GO:0044699,GO:0006139,GO:0051716,GO:0044260,GO:0071704,GO:1901360,GO:0006725,GO:0044763,GO:0046483,GO:0044238,GO:0050896,GO:0044237,GO:0043170,GO:0006259,GO:0006281,GO:0006974,GO:0006950,GO:0033554
COG1984	GO:0008152
COG0578	GO:0044464,GO:0005623,GO:0005737,GO:0005622,GO:0044424,GO:0044444,GO:0009331,GO:0043234,GO:0032991,GO:0016020,GO:0071944,GO:0005886
COG1047	GO:0000413,GO:0008152,GO:0044267,GO:0044260,GO:0071704,GO:0009987,GO:0044238,GO:0019538,GO:0044237,GO:0043170,GO:0006457,GO:0018193,GO:0006464,GO:0043412,GO:0036211,GO:0018208
ENOG410XUXE	GO:0080090,GO:0019222,GO:0031326,GO:0031323,GO:0050789,GO:2000112,GO:0060255,GO:0065007,GO:0010468,GO:0019219,GO:0009889,GO:0050794,GO:0051171,GO:2001141,GO:0051252,GO:0006355,GO:0010556
COG4468	GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
COG2978	NA
COG2032	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737,GO:0043229,GO:0043226,GO:0043227,GO:0043231,GO:0044444,GO:0005576,GO:0005634,GO:0005829
COG3203	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0016021,GO:0044425,GO:0031224,GO:0031975,GO:0019867,GO:0030312,GO:0030313,GO:0009279,GO:0044462,GO:0043234,GO:0032991,GO:0046930,GO:0005886
COG2193	GO:0044699,GO:0008152,GO:0050801,GO:0042592,GO:0055072,GO:0055076,GO:0044710,GO:0046916,GO:0065007,GO:0065008,GO:0019725,GO:0009987,GO:0006879,GO:0006875,GO:0006873,GO:0044763,GO:0030003,GO:0055065,GO:0055080,GO:0055082,GO:0055114,GO:0048878,GO:0051179,GO:0006810,GO:0051234,GO:0006826,GO:0000041,GO:0006812,GO:0006811,GO:0044765,GO:0030001
COG1555	GO:0044699,GO:0009987,GO:0044763,GO:0051716,GO:0008152,GO:0050896,GO:0090304,GO:0034641,GO:0006807,GO:0006139,GO:0044260,GO:0071704,GO:1901360,GO:0006281,GO:0006725,GO:0006974,GO:0006950,GO:0046483,GO:0044238,GO:0044237,GO:0043170,GO:0033554,GO:0006259
COG2870	GO:0008152,GO:0016310,GO:0009987,GO:0044237,GO:0006796,GO:0006793,GO:0005975,GO:0071704,GO:0044238,GO:0046835,GO:0009058,GO:0009165,GO:0044281,GO:1901362,GO:1901360,GO:0044710,GO:0046483,GO:0097170,GO:0019637,GO:0019438,GO:0006807,GO:1901576,GO:0018130,GO:0090407,GO:0044271,GO:0006753,GO:0097171,GO:0044249,GO:0034641,GO:0006139,GO:0006725,GO:0055086,GO:1901137,GO:1901135,GO:1901293,GO:0009225,GO:0009226,GO:0009117,GO:0034654,GO:0044262
COG0616	GO:0016020,GO:0031224,GO:0016021,GO:0044425,GO:0044464,GO:0005623,GO:0071944,GO:0005886
COG4545	GO:0008152,GO:0019725,GO:0044710,GO:0009987,GO:0050794,GO:0042592,GO:0044763,GO:0055114,GO:0065007,GO:0045454,GO:0065008,GO:0050789,GO:0044699
COG0221	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG2031	NA
COG2025	GO:0055114,GO:0008152,GO:0044710,GO:0009987,GO:0044237,GO:0006091
ENOG410XPNE	GO:0044464,GO:0005623,GO:0005783,GO:0043229,GO:0043227,GO:0043226,GO:0005737,GO:0043231,GO:0005622,GO:0044444,GO:0044424
COG1924	GO:0008152,GO:0044710,GO:0055114
COG0326	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0044444,GO:0043229,GO:0043226,GO:0043231,GO:0043227
COG1757	GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG1052	GO:0008152,GO:0055114,GO:0044710
ENOG410ZXJV	GO:0005737,GO:0032991,GO:0005840,GO:0043232,GO:0044464,GO:0044444,GO:0005623,GO:0030529,GO:0043229,GO:0043228,GO:0044424,GO:0005622,GO:0043226
COG3653	GO:0008152
COG0747	GO:0006810,GO:0051234,GO:0051179
COG1825	GO:0005737,GO:0044464,GO:0044444,GO:0005623,GO:0044424,GO:0005622,GO:0032991,GO:0005840,GO:0043232,GO:0030529,GO:0043229,GO:0043228,GO:0043226
COG4658	GO:0016020,GO:0016021,GO:0044425,GO:0031224,GO:0044464,GO:0005623,GO:0071944,GO:0005886
COG0010	GO:0008152,GO:0009987,GO:0071704,GO:1901564,GO:0006807,GO:0044237,GO:0044710,GO:0044281,GO:0043436,GO:0019752,GO:0006082,GO:0006520,GO:0044238,GO:1901605,GO:0009064,GO:0006525,GO:0034641,GO:0043603,GO:0044282,GO:0044712,GO:0016054,GO:0009063,GO:1901575,GO:0046395,GO:1901565,GO:1901606,GO:0009056,GO:0044248,GO:1901360,GO:0046483,GO:0006725,GO:1901361,GO:0006548,GO:0006547,GO:0019439,GO:0046700,GO:0044270,GO:0052803,GO:0052805,GO:0032787,GO:0043648,GO:0006536,GO:0019556,GO:0019557,GO:0043606,GO:0015942
COG2008	GO:0008152,GO:0006520,GO:0019752,GO:0006807,GO:0044710,GO:0071704,GO:0009987,GO:0043436,GO:0044238,GO:1901564,GO:0006082,GO:0044237,GO:0044281,GO:1901605,GO:0009063,GO:0009066,GO:0044282,GO:0009068,GO:0006567,GO:0006566,GO:1901606,GO:0044712,GO:1901575,GO:0009056,GO:0044248,GO:1901565,GO:0046395,GO:0016054
COG1264	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0016021,GO:0044425,GO:0031224,GO:0005622,GO:0044424,GO:0031090,GO:0019866,GO:0044422,GO:0044446,GO:0043229,GO:0031967,GO:0031975,GO:0043227,GO:0043226
COG0545	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0043229,GO:0043226,GO:0043231,GO:0043227,GO:0016020,GO:0005737,GO:0044444,GO:0044422,GO:0044446
COG0437	GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG4659	GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0016021,GO:0044425,GO:0031224
COG2385	GO:0043934,GO:0044699,GO:0032502,GO:0044767,GO:0030154,GO:0009653,GO:0048869,GO:0048646,GO:0009987,GO:0030435,GO:0044763,GO:0048856
COG1115	GO:0016020
COG1506	GO:0016020
COG1530	GO:0008152,GO:0090305,GO:0009987,GO:0043170,GO:0071704,GO:0044238,GO:0044237,GO:1901360,GO:0046483,GO:0006807,GO:0034641,GO:0006139,GO:0006725,GO:0090304,GO:0044260,GO:0016070,GO:0010467,GO:0006396
COG2088	GO:0007049,GO:0030154,GO:0043934,GO:0009653,GO:0048869,GO:0044699,GO:0048646,GO:0032502,GO:0009987,GO:0044767,GO:0030435,GO:0044763,GO:0048856,GO:0022607,GO:0022402,GO:0051301,GO:0071840,GO:0016043,GO:0032506,GO:0000910,GO:0000917,GO:0090529,GO:0044085,GO:0019954,GO:0000003,GO:0030436
COG2204	GO:0035556,GO:0006355,GO:0050789,GO:0065007,GO:0050794,GO:0080090,GO:0019222,GO:0009889,GO:0031326,GO:0031323,GO:0051171,GO:0060255,GO:2001141,GO:0010556,GO:0051252,GO:2000112,GO:0010468,GO:0019219,GO:0009987,GO:0008152,GO:0044237,GO:0071704,GO:0044238,GO:0043170,GO:0044260,GO:1901360,GO:0046483,GO:0006807,GO:0034641,GO:0006139,GO:0006725,GO:1901576,GO:0009058,GO:0044249,GO:1901362,GO:0019438,GO:0018130,GO:0034654,GO:0044271,GO:0090304,GO:0034645,GO:0009059,GO:0016070,GO:0010467,GO:0006351,GO:0032774,GO:0044763,GO:0044699,GO:0007165,GO:0051716,GO:0044700,GO:0050896,GO:0023052,GO:0007154,GO:0000160,GO:0006808
COG4187	GO:0008152,GO:0044238,GO:0071704,GO:0019538,GO:0043170,GO:0006508
COG4230	GO:0044710,GO:0008152,GO:0055114,GO:1901360,GO:0046483,GO:0006807,GO:0006562,GO:0009987,GO:0071704,GO:0044238,GO:0044237,GO:0044281,GO:0043436,GO:1901564,GO:0006082,GO:0019752,GO:0006520,GO:0009064,GO:0006560,GO:1901605,GO:0044282,GO:1901361,GO:0044712,GO:1901565,GO:0016054,GO:0009063,GO:0009065,GO:1901575,GO:0046700,GO:0046395,GO:0044248,GO:1901606,GO:0009056,GO:0043648,GO:0006536,GO:1901576,GO:0044249,GO:0009058,GO:0010133,GO:1901566,GO:0044283,GO:0044711,GO:0016053,GO:0008652,GO:0046394,GO:1901607,GO:0009084,GO:0006355,GO:0080090,GO:0019222,GO:0060255,GO:2001141,GO:0050789,GO:0065007,GO:0009889,GO:0050794,GO:0010556,GO:0051252,GO:0031326,GO:0031323,GO:2000112,GO:0010468,GO:0019219,GO:0051171,GO:1901362,GO:0043650,GO:0018130,GO:0006537,GO:0006561
COG0153	GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG1112	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737,GO:0043229,GO:0043226,GO:0043231,GO:0043227,GO:0005634
COG3023	GO:0008152,GO:0030203,GO:0006807,GO:0071704,GO:0000270,GO:1901564,GO:1901135,GO:0043170,GO:0006022,GO:0009253,GO:1901575,GO:0009056,GO:0009057,GO:1901565,GO:1901136,GO:0006026,GO:0006027
COG2086	GO:0009055
COG1077	GO:0009987,GO:0044763,GO:0044699,GO:0009653,GO:0071840,GO:0000902,GO:0048869,GO:0016043,GO:0032989,GO:0032502,GO:0044767,GO:0048856
COG3468	GO:0016020,GO:0019867
COG0662	GO:0008152,GO:0071704,GO:0044238,GO:0043170,GO:0005975,GO:0005976,GO:0009058,GO:0000271,GO:1901576,GO:0016051,GO:0044723,GO:0009059
COG0554	GO:0005975,GO:0008152,GO:0071704,GO:0044238,GO:0009987,GO:0044237,GO:0006796,GO:0006793,GO:0016310,GO:0019637,GO:0006072,GO:0052646,GO:1901135,GO:0044710,GO:0044281,GO:0006071,GO:0016052,GO:1901575,GO:0044262,GO:0044723,GO:0044724,GO:0009056,GO:0019400,GO:1901615,GO:0019751,GO:0006066,GO:0044282,GO:0044712,GO:0019405,GO:0044275,GO:1901616,GO:0046174,GO:0019563,GO:0046164
COG5266	GO:0044425,GO:0016021,GO:0016020,GO:0031224
COG1401	GO:0006200,GO:0008152,GO:1901360,GO:0046483,GO:0034641,GO:0006807,GO:0006139,GO:0009987,GO:0006725,GO:0071704,GO:0044238,GO:0044237,GO:0046434,GO:0009166,GO:0009164,GO:0044281,GO:0046130,GO:0044710,GO:0009199,GO:0042454,GO:0009207,GO:0009205,GO:0009203,GO:0046128,GO:1901564,GO:1901565,GO:0006163,GO:0019637,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0006195,GO:1901575,GO:1901361,GO:0009154,GO:0046700,GO:0019439,GO:0009150,GO:0009261,GO:0044270,GO:1901292,GO:0006753,GO:0044248,GO:0034655,GO:0009259,GO:0042278,GO:0055086,GO:1901136,GO:1901135,GO:0019693,GO:0072521,GO:0072523,GO:0006152,GO:0009117,GO:0009116,GO:0009119,GO:0009056,GO:1901657,GO:0006796,GO:0006793,GO:1901658,GO:0009167,GO:0009161,GO:0009169,GO:0046034,GO:0009158,GO:0009128,GO:0009123,GO:0009126,GO:0009125,GO:0043170,GO:0090304,GO:0090305
COG1250	GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737,GO:0044444,GO:0043229,GO:0043226,GO:0043227,GO:0043231,GO:0005739,GO:0044446,GO:0044422,GO:0044429
